26477,0
33815,107
11,111
46365,121
6,129
1777832,14
41909,147
321772,15
15,153
1,160
470521,193
27129,194
1,195
4,196
70102,197
6386,198
79707,199
572037,200
273616,201
65047,21
462,228
59401,229
20166,23
1629,236
43934,241
11,246
7,251
261,259
301990,263
222,265
45183,267
2744,27
85,293
7,307
919285,309
1,318
42880,325
348428,328
19,340
50,349
2,351
2,353
1,360
13790,364
1,370
3,396
390,400
20943,421
20617,422
4,424
154,425
4,446
289888,60
8940,63
4764,65
73026,74
34090,75
105014,79
62867,86
